ID,Question,Confidence Question (AI),Confidence Question (Manual),Réponses Proposées,Confidence Réponses Proposées (AI),Confidence Réponses Proposées (Manual),Réponse Vraie,Confidence Réponse Vraie (AI),Confidence Réponse Vraie (Manual)
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_1,"Quelle est la définition correcte de ""» [1 Compliance"" ?",7.0,,Mécanisme d'inhibition de la transmission synaptique | 1 / Elastance | Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques,7.5,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""- Inspiration"" ?",7.0,,Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique | P alvéoles < P aim | P alvéoles > P atm,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_1,"Quelle est la définition correcte de ""- Expiration"" ?",7.0,,P alvéoles < P aim | P alvéoles > P atm | Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique,8.0,,P alvéoles < P aim,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""Pression positive"" ?",7.0,,Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire | ventilation mécanique,8.0,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""compliant ("" ?",6.0,,"Mécanisme d'inhibition de la transmission synaptique | raide), La compliance | distensible) augmentera beaucoup plus son volume | Processus d'activation des récepteurs périphériques",8.0,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_1,"Quelle est la définition correcte de ""qu'un poumon peu compliant ("" ?",6.0,,"raide), La compliance | distensible) augmentera beaucoup plus son volume | Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique",8.0,,"raide), La compliance",7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""Compliance (Co)"" ?",7.0,,"Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | capacité du système V barotraumatisme | atteinte alvéolaire (MMH, SDRA), épanchement pleural,",8.0,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_2,"Quelle est la définition correcte de ""y Co thoraco-pulmonaire"" ?",7.0,,"Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique | atteinte alvéolaire (MMH, SDRA), épanchement pleural, | capacité du système V barotraumatisme",8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""SDRA"" ?",7.0,,Processus d'activation des récepteurs périphériques | zones cicatricielles remplis de fibres de | poumon inflammatoire | Mécanisme d'inhibition de la transmission synaptique,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_1,"Quelle est la définition correcte de ""Fibrose pulmonaire"" ?",7.0,,Processus d'activation des récepteurs périphériques | zones cicatricielles remplis de fibres de | Mécanisme d'inhibition de la transmission synaptique | poumon inflammatoire,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""totales"" ?",7.0,,Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire | >une zone relativement silencieuse en | Mécanisme d'inhibition de la transmission synaptique,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""Respiration"" ?",7.0,,déclenchée par Motoneurones contrôlés par | squelettiques non autorythmiques | Processus d'activation des récepteurs périphériques | processus Rythmique et Inconscient (normalement),8.0,,déclenchée par Motoneurones contrôlés par,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_1,"Quelle est la définition correcte de ""Muscles respiratoires"" ?",7.0,,squelettiques non autorythmiques | processus Rythmique et Inconscient (normalement) | déclenchée par Motoneurones contrôlés par | Processus d'activation des récepteurs périphériques,8.0,,squelettiques non autorythmiques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_2,"Quelle est la définition correcte de ""Activité musculaire"" ?",7.0,,Processus d'activation des récepteurs périphériques | squelettiques non autorythmiques | déclenchée par Motoneurones contrôlés par | processus Rythmique et Inconscient (normalement),8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""a. le bulbe"" ?",7.0,,contient le centre respiratoire | Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique,8.0,,contient le centre respiratoire,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""INNERVATION"" ?",7.0,,"Processus d'activation des récepteurs périphériques | XI, PLEXUS CERVICAL et BRACHIAL | Mécanisme d'inhibition de la transmission synaptique | Régulation de l'homéostasie cellulaire",8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""Lieu"" ?",7.0,,"Cerveau (Bulbe près Neurones | Variations pCO, dans Liquide | Variations plasmatiques p.0, , | Artère Carotide et Artère Aorte",8.0,,Cerveau (Bulbe près Neurones,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_1,"Quelle est la définition correcte de ""Détecte"" ?",7.0,,"Variations pCO, dans Liquide | Artère Carotide et Artère Aorte | Cerveau (Bulbe près Neurones | Variations plasmatiques p.0, ,",8.0,,"Variations pCO, dans Liquide",7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""CC"" ?",7.0,,Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | Informent le GCRR | Régulation de l'homéostasie cellulaire,7.5,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""Linéaire"" ?",7.0,,quelques mmHg Pho 247 | Processus d'activation des récepteurs périphériques | ventilation augmente | augmentation $ wo,7.5,,quelques mmHg Pho 247,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_1,"Quelle est la définition correcte de ""Importante"" ?",7.0,,augmentation $ wo | ventilation augmente | quelques mmHg Pho 247 | Processus d'activation des récepteurs périphériques,7.5,,augmentation $ wo,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_2,"Quelle est la définition correcte de ""seulement"" ?",7.0,,quelques mmHg Pho 247 | Processus d'activation des récepteurs périphériques | augmentation $ wo | ventilation augmente,7.5,,quelques mmHg Pho 247,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""» Hyperbolique"" ?",7.0,,"Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire | plus la ppO,",7.5,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""- Petite circulation"" ?",7.0,,ventricule droit > artères | Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques,8.0,,ventricule droit > artères,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_1,"Quelle est la définition correcte de ""tères"" ?",7.0,,apportent sang saturé aux tissus | apportent du sang désaturé aux | rapportent du sang saturé au | rapportent sang désaturé au cœur via VCS et,8.0,,apportent sang saturé aux tissus,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_2,"Quelle est la définition correcte de ""LS"" ?",7.0,,rapportent sang désaturé au cœur via VCS et | apportent du sang désaturé aux | apportent sang saturé aux tissus | rapportent du sang saturé au,8.0,,rapportent sang désaturé au cœur via VCS et,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_3,"Quelle est la définition correcte de ""» Veines pulmonaires"" ?",7.0,,rapportent sang désaturé au cœur via VCS et | apportent du sang désaturé aux | rapportent du sang saturé au | apportent sang saturé aux tissus,8.0,,rapportent sang désaturé au cœur via VCS et,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_4,"Quelle est la définition correcte de ""onaires"" ?",7.0,,apportent sang saturé aux tissus | rapportent sang désaturé au cœur via VCS et | apportent du sang désaturé aux | rapportent du sang saturé au,8.0,,apportent sang saturé aux tissus,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""Surface alvéolaire totale"" ?",7.0,,50 à 100 m° Gary 7 | Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique | Régulation de l'homéostasie cellulaire,8.0,,50 à 100 m° Gary 7,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""Sujet normal"" ?",7.0,,Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique | Valeurs régionales | Régulation de l'homéostasie cellulaire,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""participe pas aux échanges gazeux"" ?",7.0,,Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique | espace mor!,7.5,,Régulation de l'homéostasie cellulaire,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""Pression partielle"" ?",7.0,,Processus d'activation des récepteurs périphériques | ‘/ x pression atmosphérique | Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""59341"" ?",7.0,,"Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique | mm Hg (78,1 kPa)",7.5,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""1 Atmosphère (A)"" ?",7.0,,"Processus d'activation des récepteurs périphériques | 760 mm de Hg | 8848 m , PpO2 | 0,21 X Pression atmosphérique",7.5,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_3,"Quelle est la définition correcte de ""Pp02"" ?",7.0,,"Processus d'activation des récepteurs périphériques | 8848 m , PpO2 | 0,21 X Pression atmosphérique | 760 mm de Hg",7.5,,Processus d'activation des récepteurs périphériques,7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_6,"Quelle est la définition correcte de ""À l'Everest"" ?",7.0,,"8848 m , PpO2 | Processus d'activation des récepteurs périphériques | 760 mm de Hg | 0,21 X Pression atmosphérique",7.5,,"8848 m , PpO2",7.5,
module_149427_anatomie_physiologie_respiratoire_pre_pa_iade_pyc_2018_def_0,"Quelle est la définition correcte de ""» \W°CO2"" ?",7.0,,"production de CO2; V'A | facteur de correction (F | Processus d'activation des récepteurs périphériques | 1, alors PAQ2",7.5,,production de CO2; V'A,7.5,
module_182040_revision_neuro_support_pr_pa_iade_2025_def_0,"Quelle est la définition correcte de ""À"" ?",7.0,,Disque intervertébral | Ligament longitudinal | Lisament longitudinal | Capsule articulaire,8.0,,Disque intervertébral,7.5,
module_182040_revision_neuro_support_pr_pa_iade_2025_def_1,"Quelle est la définition correcte de ""B"" ?",7.0,,Lisament longitudinal | Disque intervertébral | Capsule articulaire | Ligament longitudinal,8.0,,Lisament longitudinal,7.5,
module_182040_revision_neuro_support_pr_pa_iade_2025_def_2,"Quelle est la définition correcte de ""C"" ?",7.0,,Capsule articulaire | Ligament longitudinal | Disque intervertébral | Lisament longitudinal,8.0,,Capsule articulaire,7.5,
module_182040_revision_neuro_support_pr_pa_iade_2025_def_3,"Quelle est la définition correcte de ""D"" ?",7.0,,Disque intervertébral | Capsule articulaire | Ligament longitudinal | Lisament longitudinal,8.0,,Disque intervertébral,7.5,
module_182040_revision_neuro_support_pr_pa_iade_2025_def_4,"Quelle est la définition correcte de ""F"" ?",7.0,,Lisament longitudinal | Ligament interépineux | Ligament longitudinal | Disque intervertébral,8.0,,Lisament longitudinal,7.5,
module_182040_revision_neuro_support_pr_pa_iade_2025_def_5,"Quelle est la définition correcte de ""G"" ?",7.0,,Lisament longitudinal | Disque intervertébral | Ligament supraépineux | Ligament longitudinal,8.0,,Lisament longitudinal,7.5,
